策略,日期,时段序号,时间标签,电价_元每kWh,实际负荷_kWh,实际光伏_kWh,计划购电量_kWh,调整后购电量_kWh,上调量_kWh,下调量_kWh,充电量_kWh,放电量_kWh,期末SOC_kWh,紧急购电量_kWh,剩余电量_kWh,计划购电费_元,调整成本_元,紧急购电费_元,总成本_元,期初SOC_kWh
方法D_动态分位数加小时滚动,2025-01-01,100,16:50:00,0.9163,1049.9906166666665,30.147499999999997,635.4297499999999,1018.2910531419107,382.86130314191075,0.0,0.0,0.0,10799.999960305795,1.5520635247557948,0.0,582.2442799249999,526.2237181033992,7.1107790386686744,1115.5787770670677,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,101,17:00:00,0.9264,1064.8433333333332,0.49374999999999997,660.8306833333334,1033.2033008837552,372.37261755042186,0.0,0.0,0.0,10799.999960305795,31.14628244957794,0.0,612.19354504,517.4489893480662,144.269580306445,1273.9121146945113,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,102,17:10:00,0.9462,1054.1972166666665,0.0,702.0369333333333,1108.1127402777777,406.07580694444437,0.0,0.0,0.0,10799.999960305795,0.0,53.91552361111121,664.26734632,576.3433927962499,0.0,1240.61073911625,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,103,17:20:00,0.9742,1028.2455666666665,0.9929666666666666,738.0657833333333,1133.0169312161338,394.95114788280046,0.0,0.0,0.0,10799.999960305795,0.0,105.764331216134,719.0236861233333,577.1421124011364,0.0,1296.1657985244697,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,104,17:30:00,0.9862,1031.9983333333332,0.0,775.9447166666666,1160.0759713397194,384.1312546730528,0.0,0.0,0.0,10799.999960305795,0.0,128.07763800638622,765.2366795766666,568.245365037847,0.0,1333.4820446145136,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,105,17:40:00,0.976,1077.4177833333333,0.0,826.08325,1199.6910280953314,373.60777809533135,0.0,0.0,0.0,10799.999960305795,0.0,122.27324476199806,806.257252,546.9617871315651,0.0,1353.219039131565,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,106,17:50:00,1.0742,960.6718166666666,0.07128333333333334,762.4227999999999,1125.7953976610104,363.37259766101045,0.0,0.0,0.0,10799.999960305795,0.0,165.19486432767724,818.99457176,585.5022666111862,0.0,1404.4968383711862,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,107,18:00:00,1.2313,754.9083333333333,0.0,636.9826166666667,990.400432013163,353.41781534649635,0.0,0.0,0.0,10799.999960305795,0.0,235.49209867982972,784.3166959016667,652.7450340542115,0.0,1437.061729955878,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,108,18:10:00,1.2561,748.4221333333332,0.0,531.8940499999999,960.5536638888887,428.65961388888877,0.0,0.0,0.0,10799.999960305795,0.0,212.1315305555554,668.1121162049999,807.6590115087498,0.0,1475.7711277137496,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,109,18:20:00,1.2447,774.0034333333333,0.005116666666666667,678.8305333333333,989.4729764084404,310.64244307510717,0.0,0.0,0.0,10799.999960305795,0.0,215.47465974177385,844.9403648399999,579.9849733433788,0.0,1424.9253381833787,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,110,18:30:00,1.2545,744.8683333333333,0.0,686.2684999999999,988.4007309172096,302.13223091720965,0.0,0.0,0.0,10799.999960305795,0.0,243.53239758387622,860.9238332499998,568.5373255284593,0.0,1429.461158778459,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,111,18:40:00,1.2522,745.0775,0.0,696.5043833333333,990.3595438045618,293.8551604712285,0.0,0.0,0.0,10799.999960305795,0.0,245.2820438045618,872.1627888099999,551.9481479131084,0.0,1424.1109367231084,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,112,18:50:00,1.2881,751.8126,0.00036666666666666667,0.0,990.4391113647264,990.4391113647264,0.0,0.0,0.0,10799.999960305795,0.0,238.62687803139306,0.0,1913.6769290233563,0.0,1913.6769290233563,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,113,19:00:00,1.3466,747.6949999999999,0.0,0.0,151.12577153487564,151.12577153487564,0.0,0.0,833.3333333333333,9874.07403437987,0.0,236.76410486820896,0.0,305.2589459232953,0.0,305.2589459232953,10799.999960305795
方法D_动态分位数加小时滚动,2025-01-01,114,19:10:00,1.3523,745.2882166666666,0.0,0.0,29.308899999999994,29.308899999999994,0.0,0.0,833.3333333333333,8948.148108453945,0.0,117.35401666666667,0.0,59.45163820499999,0.0,59.45163820499999,9874.07403437987
方法D_动态分位数加小时滚动,2025-01-01,115,19:20:00,1.3445,739.9705833333334,0.0,0.0,26.202668335255566,26.202668335255566,0.0,0.0,833.3333333333333,8022.2221825280185,0.0,119.56541833525546,0.0,52.84423136512667,0.0,52.84423136512667,8948.148108453945
方法D_动态分位数加小时滚动,2025-01-01,116,19:30:00,1.3483,731.1983333333333,0.0,0.0,22.960293391334517,22.960293391334517,0.0,0.0,833.3333333333333,7096.296256602092,0.0,125.09529339133451,0.0,46.436045369304495,0.0,46.436045369304495,8022.2221825280185
方法D_动态分位数加小时滚动,2025-01-01,117,19:40:00,1.349,724.66275,0.0,0.0,20.72291673903419,20.72291673903419,0.0,0.0,833.3333333333333,6170.370330676166,0.0,129.3935000723675,0.0,41.93282202143568,0.0,41.93282202143568,7096.296256602092
方法D_动态分位数加小时滚动,2025-01-01,118,19:50:00,1.3473,716.7724166666667,0.0,0.0,17.240234055821702,17.240234055821702,0.0,0.0,833.3333333333333,5244.44440475024,0.0,133.80115072248827,0.0,34.841651015112866,0.0,34.841651015112866,6170.370330676166
方法D_动态分位数加小时滚动,2025-01-01,119,20:00:00,1.3482,719.3316666666666,0.0,0.0,13.21722606370281,13.21722606370281,0.0,0.0,833.3333333333333,4318.518478824314,0.0,127.21889273036948,0.0,26.729196268626193,0.0,26.729196268626193,5244.44440475024
方法D_动态分位数加小时滚动,2025-01-01,120,20:10:00,1.3513,747.2124,0.0,0.0,0.0,0.0,0.0,0.0,756.6597611111112,3477.7854109230793,0.0,9.44736111111115,0.0,0.0,0.0,0.0,4318.518478824314
方法D_动态分位数加小时滚动,2025-01-01,121,20:20:00,1.34,758.6176666666667,0.0,0.0,218.09151455517835,218.09151455517835,0.0,0.0,538.9715199690555,2878.9281665130175,1.5546321424327516,0.0,0.0,438.3639442559085,10.416035354299437,448.77997961020793,3477.7854109230793
方法D_动态分位数加小时滚动,2025-01-01,122,20:30:00,1.3489,749.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,755.8611801371968,2039.082410805021,0.0,5.894513470530114,0.0,0.0,0.0,0.0,2878.9281665130175
方法D_动态分位数加小时滚动,2025-01-01,123,20:40:00,1.3952,755.8489166666666,0.0,0.0,0.0,0.0,0.0,0.0,755.1741647493947,1200.0000055279158,0.6747519172719194,0.0,0.0,0.0,4.70706937488891,4.70706937488891,2039.082410805021
方法D_动态分位数加小时滚动,2025-01-01,124,20:50:00,1.2226,754.8193333333334,0.0,715.8689166666666,754.3073460226315,38.4384293559649,0.0,0.0,0.0,1200.0000055279158,0.5119873107018975,0.0,875.2213375166665,70.49223559590402,3.1297784303206995,948.8433515428912,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,125,21:00:00,0.9332,747.2516666666667,0.0,717.0051166666667,754.3905051515986,37.38538848493192,0.0,0.0,0.0,1200.0000055279158,0.0,7.138838484931966,669.1091748733334,52.33206680120771,0.0,721.4412416745411,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,126,21:10:00,0.9068,758.0383666666667,0.0,720.1603,748.3646444444445,28.204344444444473,0.0,0.0,0.0,1200.0000055279158,9.673722222222182,0.0,653.0413600400001,38.36354931333337,43.86065655555538,735.2655659088888,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,127,21:20:00,0.9371,765.94735,0.0,717.0548666666666,744.486538347465,27.43167168079833,0.0,0.0,0.0,1200.0000055279158,21.460811652535085,0.0,671.9521155533333,38.55932929811418,100.55463299795315,811.0660778494007,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,128,21:30:00,0.9371,770.1499999999999,0.0,720.4459666666667,747.1261333581969,26.68016669153019,0.0,0.0,0.0,1200.0000055279158,23.02386664180301,0.0,675.1299153633333,37.50297630994941,107.878327150168,820.5112188234508,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,129,21:40:00,0.9871,775.6191333333333,0.0,738.1347166666666,764.0839662410593,25.949249574392752,0.0,0.0,0.0,1200.0000055279158,11.535167092273923,0.0,728.6127788216666,38.42175638232463,56.93181718391795,823.9663523879091,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,130,21:50:00,0.7764,688.6640833333332,0.0,671.6935666666666,696.9319229805304,25.238356313863846,0.0,0.0,0.0,1200.0000055279158,0.0,8.267839647197206,521.5028851599999,29.392589763125834,0.0,550.8954749231257,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,131,22:00:00,0.4209,560.5,0.0,560.4569833333333,585.0039216792549,24.546938345921603,0.0,0.0,0.0,1200.0000055279158,0.0,24.50392167925486,235.89634428499997,15.497709524697605,0.0,251.39405380969757,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,132,22:10:00,0.3859,550.9598,0.0,551.5655666666667,585.8944861111111,34.32891944444441,0.0,0.0,0.0,1200.0000055279158,0.0,34.93468611111109,212.84915217666668,19.871295020416646,0.0,232.72044719708333,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,133,22:20:00,0.4368,578.4886666666666,0.0,568.8260499999999,602.214510746233,33.388460746233136,0.0,0.0,0.0,1200.0000055279158,0.0,23.7258440795664,248.46321863999998,21.87611948093195,0.0,270.3393381209319,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,134,22:30:00,0.4198,586.895,0.0,563.6552166666667,596.1289830724764,32.47376640580978,0.0,0.0,0.0,1200.0000055279158,0.0,9.233983072476462,236.62245995666666,20.44873070573842,0.0,257.07119066240506,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,135,22:40:00,0.4186,593.5879833333333,0.0,564.4265333333333,596.0106639284544,31.58413059512111,0.0,0.0,0.0,1200.0000055279158,0.0,2.422680595121051,236.26894685333332,19.831675600676547,0.0,256.10062245400985,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,136,22:50:00,0.4241,564.3446666666666,0.0,566.7474333333332,597.4663001559754,30.718866822642212,0.0,0.0,0.0,1200.0000055279158,0.0,33.121633489308806,240.3575864766666,19.54180712922384,0.0,259.89939360589045,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,137,23:00:00,0.4237,548.3316666666666,0.0,566.5404333333333,596.417740736976,29.877307403642703,0.0,0.0,0.0,1200.0000055279158,0.0,48.08607407030945,240.04318160333335,18.98852272038512,0.0,259.0317043237185,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,138,23:10:00,0.4248,629.0425333333333,0.0,567.83015,587.1484069444444,19.318256944444443,0.0,0.0,0.0,1200.0000055279158,41.89412638888882,0.0,241.21424772,12.309593325,88.98312444999986,342.50696549499986,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,139,23:20:00,0.424,647.27,0.0,569.3586333333333,588.147656527584,18.789023194250717,0.0,0.0,0.0,1200.0000055279158,59.12234347241599,0.0,241.4080605333333,11.949818751543456,125.3393681615219,378.69724744639865,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,140,23:30:00,0.422,587.5233333333333,0.0,570.3301833333333,588.6044714127044,18.274288079371104,0.0,0.0,0.0,1200.0000055279158,0.0,1.0811380793710441,240.67933736666663,11.567624354241909,0.0,252.24696172090853,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,141,23:40:00,0.424,592.26515,0.0,571.6153833333333,589.3890377354436,17.77365440211031,0.0,0.0,0.0,1200.0000055279158,2.8761122645563546,0.0,242.3649225333333,11.304044199742156,6.097358000859472,259.76632473393494,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,142,23:50:00,0.4271,616.1856833333333,0.0,573.1768333333333,590.4635691795445,17.286735846211172,0.0,0.0,0.0,1200.0000055279158,25.722114153788766,0.0,244.80382551666665,11.074747319875186,54.92957477541591,310.80814761195774,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-01,143,0:00+1,0.4276,616.1166666666666,0.0,574.1209833333332,590.9341400120859,16.813156678752648,0.0,0.0,0.0,1200.0000055279158,25.18252665458067,0.0,245.49413247333328,10.783958693751948,53.84024198749347,310.1183331545787,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-02,0,00:10:00,0.4248,603.7584833333333,0.0,1421.6216,1421.6216,0.0,0.0,833.3333333333333,0.0,1950.0000055279158,15.470216666666602,0.0,603.90485568,0.0,32.858740199999865,636.7635958799998,1200.0000055279158
方法D_动态分位数加小时滚动,2025-01-02,1,00:20:00,0.4245,603.7935166666666,0.0,1434.9214499999998,1434.9214499999998,0.0,0.0,833.3333333333333,0.0,2700.000005527916,2.205400000000054,0.0,609.1241555249999,0.0,4.680961500000115,613.805117025,1950.0000055279158
方法D_动态分位数加小时滚动,2025-01-02,2,00:30:00,0.4269,618.0383333333333,0.0,1454.4266666666665,1454.4266666666665,0.0,0.0,833.3333333333333,0.0,3450.000005527916,0.0,3.05499999999995,620.894744,0.0,0.0,620.894744,2700.000005527916
方法D_动态分位数加小时滚动,2025-01-02,3,00:40:00,0.4272,625.0871,0.0,1418.4385166666666,1418.4385166666666,0.0,0.0,833.3333333333333,0.0,4200.000005527916,39.98191666666662,0.0,605.95693432,0.0,85.4013739999999,691.3583083199999,3450.000005527916
方法D_动态分位数加小时滚动,2025-01-02,4,00:50:00,0.4271,614.1506333333333,0.0,1417.09375,1417.09375,0.0,0.0,833.3333333333333,0.0,4950.000005527916,30.39021666666656,0.0,605.240740625,0.0,64.89830769166645,670.1390483166664,4200.000005527916
方法D_动态分位数加小时滚动,2025-01-02,5,01:00:00,0.4285,607.3566666666666,0.0,1464.5016666666666,1464.5016666666666,0.0,0.0,833.3333333333333,0.0,5700.000005527916,0.0,23.811666666666724,627.5389641666666,0.0,0.0,627.5389641666666,4950.000005527916
方法D_动态分位数加小时滚动,2025-01-02,6,01:10:00,0.4311,634.8829999999999,0.0,1316.7200771912044,1335.7914926764718,19.07141548526738,0.0,675.5412287875828,0.0,6307.987111436741,0.0,25.367263888889056,567.6380252771282,12.33253082354815,0.0,579.9705561006764,5700.000005527916
方法D_动态分位数加小时滚动,2025-01-02,7,01:20:00,0.4302,642.5204333333334,0.0,1486.1396,1496.0570992608045,9.917499260804561,0.0,833.3333333333333,0.0,7057.987111436741,0.0,20.20333259413792,639.3372559200001,6.399762272997184,0.0,645.7370181929973,6307.987111436741
方法D_动态分位数加小时滚动,2025-01-02,8,01:30:00,0.4279,630.63,0.0,1469.5466666666666,1479.1924708495235,9.645804182856864,0.0,833.3333333333333,0.0,7807.987111436741,0.0,15.229137516190235,628.8190186666667,6.191159414766678,0.0,635.0101780814334,7057.987111436741
方法D_动态分位数加小时滚动,2025-01-02,9,01:40:00,0.4312,651.2308166666667,0.0,588.8356,598.2171523336341,9.38155233363409,0.0,0.0,0.0,7807.987111436741,53.01366433303258,0.0,253.90591072,6.06798804939453,114.29746030201825,374.2713590714128,7807.987111436741
方法D_动态分位数加小时滚动,2025-01-02,10,01:50:00,0.4333,661.3733,0.0,615.7768833333333,624.9014231353271,9.12453980199382,0.0,0.0,0.0,7807.987111436741,36.47187686467282,0.0,266.81612354833334,5.930494644305883,79.01632122731367,351.7629394199529,7807.987111436741
方法D_动态分位数加小时滚动,2025-01-02,11,02:00:00,0.4311,647.795,0.0,1510.7883333333332,1510.7883333333332,0.0,0.0,824.4587650702878,0.0,8550.0,0.0,38.53456826304546,651.3008504999999,0.0,0.0,651.3008504999999,7807.987111436741
方法D_动态分位数加小时滚动,2025-01-02,12,02:10:00,0.4293,644.2316833333333,0.0,1468.4451666666664,1477.4845944444442,9.039427777777746,0.0,833.3333333333333,0.0,9300.0,0.0804222222224098,0.0,630.4035100499999,5.82093951749998,0.17262630000040263,636.3970758675002,8550.0
方法D_动态分位数加小时滚动,2025-01-02,13,02:20:00,0.4324,655.2810166666666,0.0,640.8249166666667,649.6167045939033,8.791787927236555,0.0,0.0,0.0,9300.0,5.664312072763323,0.0,277.0926939666667,5.70235364960563,12.246242701314305,295.04129031758663,9300.0
方法D_动态分位数加小时滚动,2025-01-02,14,02:30:00,0.4367,675.9966666666667,0.0,705.77,714.3209322998877,8.550932299887677,0.0,0.0,0.0,9300.0,0.0,38.32426563322099,308.20975899999996,5.601288203041422,0.0,313.81104720304137,9300.0
方法D_动态分位数加小时滚动,2025-01-02,15,02:40:00,0.4348,694.1636666666666,0.0,684.9959166666665,693.3125917050561,8.316675038389576,0.0,0.0,0.0,9300.0,0.8510749616104931,0.0,297.8362245666666,5.424135460037681,1.850236966541212,305.1105969932455,9300.0
方法D_动态分位数加小时滚动,2025-01-02,16,02:50:00,0.4335,677.9054333333333,0.0,666.1490833333332,674.2379187103927,8.088835377059468,0.0,0.0,0.0,9300.0,3.6675146229406437,0.0,288.77562762499997,5.259765203932918,7.949337945223845,301.98473077415673,9300.0
方法D_动态分位数加小时滚动,2025-01-02,17,03:00:00,0.4357,653.24,0.0,683.6983333333333,691.5655708357184,7.867237502385137,0.0,0.0,0.0,9300.0,0.0,38.325570835718395,297.88736383333327,5.141633069683806,0.0,303.02899690301706,9300.0
方法D_动态分位数加小时滚动,2025-01-02,18,03:10:00,0.4374,678.0538333333333,0.0,681.0096166666666,683.6396527777778,2.630036111111167,0.0,0.0,0.0,9300.0,0.0,5.585819444444496,297.87360633,1.7255666925000368,0.0,299.5991730225,9300.0
方法D_动态分位数加小时滚动,2025-01-02,19,03:20:00,0.4371,690.0798666666666,0.0,688.9604333333333,691.5184182299777,2.5579848966443706,0.0,0.0,0.0,9300.0,0.0,1.43855156331108,301.14460541,1.6771427974848816,0.0,302.82174820748486,9300.0
方法D_动态分位数加小时滚动,2025-01-02,20,03:30:00,0.4356,676.8533333333332,0.0,696.53,699.0179075628723,2.4879075628723513,0.0,0.0,0.0,9300.0,0.0,22.164574229539085,303.40846799999997,1.6255988015807943,0.0,305.03406680158076,9300.0
方法D_动态分位数加小时滚动,2025-01-02,21,03:40:00,0.4353,689.7840166666666,0.0,658.8951833333333,661.3149333676346,2.4197500343012734,0.0,0.0,0.0,9300.0,28.469083299032036,0.0,286.817073305,1.5799757848970166,61.96295980034322,350.3600088902403,9300.0
方法D_动态分位数加小时滚动,2025-01-02,22,03:50:00,0.436,713.8835166666665,0.0,651.7916,654.1450597168638,2.3534597168637674,0.0,0.0,0.0,9300.0,59.73845694980275,0.0,284.1811376,1.539162654828904,130.22983615057,415.9501364053989,9300.0
方法D_动态分位数加小时滚动,2025-01-02,23,04:00:00,0.4378,721.8299999999999,0.0,683.2183333333334,685.507318790668,2.288985457334661,0.0,0.0,0.0,9300.0,36.322681209331904,0.0,299.11298633333337,1.503176749831672,79.51034916722755,380.1265122503926,9300.0
方法D_动态分位数加小时滚动,2025-01-02,24,04:10:00,0.4401,704.1930833333332,0.0,687.3103833333332,695.172698611111,7.862315277777725,0.0,0.0,0.0,9300.0,9.020384722222275,0.0,302.48529970499993,5.190307430624965,19.849356581250113,327.524963716875,9300.0
方法D_动态分位数加小时滚动,2025-01-02,25,04:20:00,0.4389,700.3314999999999,0.0,694.8344666666667,702.4813897063336,7.6469230396669445,0.0,0.0,0.0,9300.0,0.0,2.149889706333738,304.96284742,5.034351783164733,0.0,309.9971992031647,9300.0
